rev_ID,drugName,condition,review,rating,date,usefulCount
138576,Phentermine,Weight Loss,"""I agree, the best medical weight loss pill out on the market. What made me feel safe was knowing its been around, FDA approved for 60 years. I&#039;ve been on phentermine for a month and a half now and already reached my goal of 135. I lost a total of 20 pounds! I recommend to anyone wanting to lose weight fast.""",10,41347,42
127433,Phentermine,Weight Loss,"""My doctor prescribed me with phentermine 37.5mg. I&#039;ve recently just started the medicine yesterday on 10/25/2017 and so far I have jitters, a little dry mouth, I&#039;m full of energy, and I have no appetite! The good thing is I feel like I can run a marathon race. I drink plenty of water a day and portion my food intake. I plan on eating healthier and working out daily. My starting weight is 265lb. I plan on going back to my college weight which was 188lb. I&#039;m excited for this journey and to keep you guys updated.""",5,43034,9
164943,Phentermine / topiramate,Weight Loss,"""A little on myself, I am a 21 year old with PCOS.  I started the 14 day starter dose on 1/4/2015, today is the last day before I start the 7.5/43? dose. Since I&#039;ve started, I&#039;ve lost 5.5 pounds. I started at 186 and weighed this morning at 180.5. In the past two week I have not done any exercise and my eating has been rather sporadic because of a new job week long orientation and having family visit for a week. I plan to kick things up this week as I will have more time.
In terms of side effects, I had some constipation and at the start it took some time to collect my thoughts but after two days that went away. One thing I did notice was that at the start I had no appetite but 5 days in I was super hungry but it went away.""",6,42386,5
108309,Bupropion / naltrexone,Obesity,"""I need to lose 20 pounds &amp; it is not coming off with diet &amp; exercise.  Doctor prescribed Contrave.  I read many reviews before taking &amp; was hopeful that I would not have side effects. I have taken wellbutrin 150 xl with no problem. Before taking my first tablet I had a breakfast of greek yogurt &amp; strawberries followed by 2 cups of black coffee &amp; 8 oz of water.  I took the tablet at 9 am.  By 10 am I had a strong pressure headache, felt dizzy and was unable to concentrate.  By 11 am feeling nauseous.  Tried sipping water and a few crackers but by 11:30 am was vomiting violently and was unable to leave the bathroom for the next 3 hours.  Fierce stomach cramps started around noon followed by diarrhea.  Headache worsened. Sleepless night. Yikes""",1,42169,19
81751,Liraglutide,Weight Loss,"""I started Victoza exactly 4 weeks ago. I have felt nauseous from time to time but generally feel worse if I eat more than I needed. I can easily feel very full eating 700-800 calories a day. I haven&#039;t had any other side effects except that I have way more energy than before which is wonderful for someone who has fibromyalgia and is always tired!!  The inches are melting away and I&#039;m so happy to have lost 11.5lbs, it&#039;s amazing!  After unexplained weight gain of 77lbs over the course of a year this is just what I needed. 1 month in and 1/6 of the weight I need to lose has already gone - if you haven&#039;t already, give it a go.""",10,42844,43
185658,Saxenda,Obesity,"""I have been on Saxenda for 5 days and lost 9 lbs with no side effects. I am continuing for the remaining 9 days and will definitely continue until I am closer to my desired weight.""",10,42661,20
169175,Tenuate Dospan,Obesity,"""Today is my first day and so far I have eaten one low fat yoghurt, two apples and a big salad with lettuce, cucumber, sprouts, 1 egg, bit of feta and half a tin of tuna with a little bit of homemade dressing..yummy. If I can keep this up I will be over the moon.""",8,40810,27
76586,Lorcaserin,Weight Loss,"""So not worth it. I had all kinds of bad effects on the drug but I am here to warn you about stopping it. My doctor told me to stop it cold turkey. I figured since it was a selective SSRI I didn&#039;t have to taper. I have spent the next six weeks with profound problems with my heart rhythm.  Which my doctor thinks is unrelated. After 5 + weeks things seem to be calming a bit.  But not after all kinds of tests and a halter monitor and of course... that looks like your crazy.  I know it was this drug. The only time I ever had them before was after discontinuing Celexa without tapering. (when it was first introduced and they didn&#039;t know better).  I don&#039;t have palpitations normally.  There is no good information on this drug. You are just winging it""",1,42919,14
39408,Contrave,Weight Loss,"""I have been taking Contrave for 4 days.  I am 5&#039;2 1/2 and wgt 156.  I was taking phentermine but then I began to read about contrave and asked my Dr. for it. I have been taking it only four days I don&#039;t feel anything.  Does this medicine have to be taken for a while before it kicks in. I take one in the AM. I don&#039;t have any of the symptoms that I read about. I not sure about the cravings or eating to much because I feel like it may be a placebo effect.  Did anyone else have this kind of feeling.?  Should I just give it more time to kick in.?  Its not an inexpensive drug to keep taking if it doesn&#039;t work. I hope I am wrong and the weight loss will start happening soon as it did for some of the people I have read about.""",2,42596,9
138684,Phentermine,Weight Loss,"""I started phentermine 37.5mg in March 2011 and weighed in at 180. By the end of April I was down 20lbs to 160. It gave me energy and really suppressed my hunger, but I had horrible dry mouth, constipation, irritability, and had to force myself to eat. Since I stopped, I have gained 10 lbs back in 7 months and is entirely my fault. I have started it back up again because to me the side effects are worth the outcome. It loses it&#039;s potency after a couple of months, but still suppresses the hunger more than without it. As long as I am dedicated to the program, I should be able to take off the 10lbs I gained and then some within 2 months time. My realistic goal weight is 145 and is totally doable with healthy habits.""",7,40878,1
75549,Phendiet,Obesity,"""I have been using the medication for almost 3 weeks and have lost 10 lbs. I&#039;m also doing cardio every other night for 30 minutes, and dumbbell/weights every other night (but that&#039;s a fairly light routine).  I&#039;m also eating a LOT of protein and have cut out simple carbs/sugar entirely. Will slowly bring those back into my diet next week.

I did try the HCG diet (along with a VLCD) a few months back and lost over 20 lbs, but that was a HARD diet. This is much easier to manage and doesn&#039;t intrude on your lifestyle to the same extent.

Since I&#039;m only now 12 lbs above a BMI of 25, I&#039;m sure I won&#039;t be able to take it for much longer...maybe another 3 weeks), as i will be on the high-end, but still in the &quot;healthy&quot; range within 3 weeks.""",9,40716,25
138534,Phentermine,Weight Loss,"""Started phentermine on September 6, 2013 weighing at 183.5lbs. I had my appointment at my doctors today and I weighed in at 164.4lbs. I have lost close to 20 lbs in 1 month. I am taking the 37.5 mg pill in the morning and 1/2 at noon. Side effects are dry mouth but I drink lots of water, which is good for me anyway. My goal is 135 lbs and I work out 1 hr 5 days a week.""",8,41550,48
108581,Bupropion / naltrexone,Obesity,"""I have been taking this medication for 3 weeks and I have not notice any changes. I was on phentermine 37.5 and had much better results. I think I am going back to phentermine. Besides this medicine cost way to much....""",3,42032,30
127444,Phentermine,Weight Loss,"""I was prescribed Adipex by my doctor 9/18/17 and so far so good. I do not own a scale so I am waiting on my monthly doctor visit so that he may monitor my weight loss. The first day I felt like I could run a Marathon and I did not at a thing that day, but drank a lot of water. The next couple days to a week it evened out a little better not as hyper, but enough energy to function. I am taking the 37.5 I take a a half of a pill in the morning and a half in the afternoon as prescribed by my doctor. Your doc may prescribe differently, but this does make the effects of the drug easier to handle. I started off at 250lbs ( I hate to admit) and being only 5&#039;3 I feel terrible about my weight. I want to be at 130 when finished""",10,43018,19
